ACCOUNT_ID,PERF_TARGET_90DPD_24M,FICOCV2,FICOCV3,VANTAGE4,TOT_OPEN_TL,TOT_TL,OLDEST_TL_MTHS,REVOL_UTIL,TOT_BAL,REVOL_BAL,INSTALL_BAL,NUM_30DPD_12M,NUM_60DPD_12M,NUM_90DPD_24M,WORST_DPD_12M,NUM_INQ_6M,NUM_NEW_TL_12M,MONTHS_SINCE_DLQ,NUM_PUBLIC_RECORDS,NUM_COLLECTIONS,PCT_TL_CURRENT,TOT_HI_CRED,TOT_MONTHLY_PMT,NUM_BANKRUPT,MTHS_SINCE_BANKRUPT,AVG_TL_AGE_MTHS,EFX_BEACON_5,EFX_BEACON_9,EFX_TOT_REV_TL,EFX_TOT_INST_TL,EFX_REV_UTIL_PCT,EFX_MTHS_OLDEST_TL,EFX_NUM_SATISF_TL,EFX_NUM_DEROG_TL,EFX_TOT_BAL_EXCL_MORT,EFX_NUM_DPD30_EVER,EFX_MAX_DPD_24M,EFX_NUM_INQ_3M,EFX_NUM_INQ_12M,EFX_OPEN_AUTO_TL,EFX_OPEN_MTG_TL,EFX_TOT_PAST_DUE_AMT,EFX_DEBT_TO_INC_RATIO,TU_FICO8,TU_FICO_AUTO8,TU_CV_LINK_SCORE,TU_TOT_OPEN_TL,TU_REVOL_UTIL,TU_NUM_30DPD_24M,TU_NUM_90DPD_EVER,TU_CV_PAYMENT_VELOCITY,TU_CV_BAL_TREND_24M,TU_MTHS_SINCE_OLDEST,TU_NUM_COLLECTIONS,TU_NUM_NEW_TL_6M,TU_TOT_BAL,TU_NUM_BANKRUPT,TU_PCT_TL_NEVER_DLQ,LN_RISKVIEW_SCORE,LN_RISKVIEW_LIENS_SCORE,LN_ADDR_STABILITY,LN_MTHS_AT_CURR_ADDR,LN_NUM_ADDR_CHANGES_5Y,LN_PROPERTY_OWNER,LN_EST_INCOME,LN_NUM_PROP_DEEDS,LN_TOT_PROP_VALUE,LN_NUM_TAX_LIENS,LN_NUM_EVICTIONS,LN_NUM_FELONIES,LN_FRAUD_POINT_SCORE,LN_ID_VERIFICATION,LN_PHONE_VERIFICATION,LN_NUM_ASSOC_ADDR,LN_PROF_LICENSE,INT_APP_REQUESTED_AMT,INT_APP_STATED_INCOME,INT_DTI_RATIO,INT_LTV_RATIO,INT_TERM_MONTHS,INT_APP_CHANNEL,INT_EXISTING_CUST,INT_MTHS_RELATIONSHIP,INT_NUM_EXISTING_ACCTS,INT_CHECKING_BAL_AVG_3M,INT_NUM_NSF_6M,INT_DIRECT_DEPOSIT,INT_EMPLOYMENT_LENGTH_YRS,INT_HOUSING_STATUS,INT_PREV_APPS_12M,INT_INTERNAL_SCORE,INT_APPL_PURPOSE,INT_COBORROWER_FLAG,INT_STATE,PERF_TARGET_30DPD_12M,PERF_TARGET_60DPD_12M,PERF_TARGET_CHARGEOFF_24M,PERF_WORST_DPD_12M,PERF_MONTHS_ON_BOOK,PERF_CURRENT_BAL,PERF_NUM_PMTS_MADE,PERF_NUM_MISSED_PMTS,PERF_LOSS_AMOUNT,PERF_ACCOUNT_STATUS,PERF_ORIGINATION_DATE,PERF_INTEREST_RATE
CR0001963,0,725,790,768,17,38,368,11.07,76144,24406,2808,0,0,0,0,0,0,0,0,0,89.27,216183,1483,0,15,123.99,797,746,6,0,10.76,378,11,0,1664,0,33,0,8,1,0,3640,28.22,782,661,754,17,58.31,1,0,46.74,3,286,0,0,85394,0,97.1,718,805,68,162,1,1,93644,0,422711,0,0,0,346,1,1,2,1,4000,36724,74.92,-1,-1,1,0,0,-7,0,3,0,9.55,2,0,821,-1,0,30,0,0,0,1,77,5309.8,55,1,6021.48,1,-1,23.94
CR0001964,0,786,836,773,-1,40,314,24.35,0,-1,0,1,0,1,0,2,2,0,0,3,100,139732,2469,0,64,150.54,689,834,8,-7,58.4,277,15,0,65529,4,19,3,6,2,1,0,42.27,796,823,763,7,27.92,1,0,82.66,2,123,0,1,76501,0,100,789,674,73,39,2,0,101937,1,118641,0,0,0,180,2,1,0,0,20732,-1,21.01,-1,-1,1,0,0,2,22748.02,0,1,0,4,1,636,-1,0,1,0,0,0,0,37,702.04,60,0,6194.74,4,-1,17.33
CR0001965,0,-1,774,824,4,58,152,28.61,220121,16689,36229,1,0,0,1,0,2,0,0,2,93.98,134123,0,0,136,111.63,681,772,7,1,81.14,171,21,0,0,0,18,4,3,0,0,0,10.52,752,-5,698,26,45.89,1,0,50.34,3,200,0,2,171723,0,47.49,723,728,53,0,1,1,47118,0,0,0,1,0,87,2,1,9,0,8882,66816,38.41,-1,-1,3,0,18,2,14513.81,0,1,15.22,3,0,958,-1,0,25,0,0,0,-7,0,0,41,1,0,1,-1,18.1
CR0001966,0,799,850,847,12,35,39,15.13,28095,103775,93379,1,1,0,0,0,0,80,0,1,100,0,0,0,0,216.41,743,825,11,4,54.03,156,21,0,0,0,15,2,4,0,2,316,25.01,813,844,817,17,45.9,3,0,63.39,-7,334,1,2,0,0,81.29,772,635,-5,48,1,1,119652,0,399586,0,0,0,171,3,1,2,0,0,120252,40.56,-1,-1,2,1,25,3,22107.33,0,0,9.92,1,1,748,-1,0,18,0,0,0,0,74,211.56,25,1,95.2,3,-1,22.2
CR0001967,-7,681,634,686,15,-7,332,-1,119538,27170,77470,0,2,0,1,3,4,102,0,1,86.03,42421,1136,1,119,122.53,836,623,5,8,67.08,121,18,0,47932,-7,37,0,1,1,2,1813,24.62,647,600,533,11,40.72,3,0,30.85,1,16,2,1,11982,0,64.24,734,709,71,115,1,1,94874,2,0,0,0,0,328,2,1,4,0,2016,63152,38.14,-1,-1,4,1,104,3,0,0,1,0,2,0,436,-1,0,34,0,0,0,1,47,7470.23,0,3,0,-7,-1,25.09
CR0001968,1,621,625,664,12,12,134,34.96,137795,30551,23017,3,0,-7,0,4,3,39,0,1,85.0,177180,511,0,112,162.22,631,727,8,0,64.0,176,34,0,66166,3,4,0,0,1,0,0,43.99,733,526,667,17,35.86,0,0,78.79,3,386,0,1,19844,0,78.04,620,763,67,68,4,0,55537,2,65428,0,0,0,379,2,0,9,1,-7,53870,11.6,-1,-1,1,0,7,4,11430.29,-1,1,7.5,3,2,929,-1,0,56,0,0,0,0,59,12178.6,48,0,6674.08,2,-1,21.59
CR0001969,0,654,740,690,11,38,107,64.79,40929,4213,12114,0,0,0,2,0,2,95,0,2,94.0,0,3100,0,99,206.8,753,804,0,4,29.32,190,19,0,0,1,0,1,0,1,2,0,50.89,838,815,770,19,0,0,0,56.79,3,154,-5,3,79326,0,77.33,842,775,49,6,1,0,62645,0,0,0,-7,0,130,3,0,6,0,8584,49319,-7,-1,-1,3,1,56,0,0,3,1,13.12,2,0,687,-1,0,7,-1,0,0,1,74,0,51,0,0,1,-1,18.33
CR0001970,0,715,828,728,19,44,0,51.21,35948,94130,4654,-1,0,0,0,1,0,59,0,0,100,0,1051,0,0,49.88,689,814,12,0,45.1,414,17,2,40874,3,0,2,5,2,0,37,-7,790,809,846,18,70.13,0,1,89.1,3,180,0,1,104499,-5,97.78,817,777,52,-7,4,1,72384,1,321071,0,0,0,98,1,1,6,0,1477,55252,44.72,-1,-1,4,1,19,-7,52.63,2,1,0,1,1,821,-1,0,41,0,0,0,0,14,15688.98,31,3,-7,1,-1,26.03
CR0001971,0,720,573,840,8,-7,156,30.88,86516,20168,23676,1,0,0,2,4,1,35,0,0,94.78,-1,1927,0,47,-7,769,676,1,4,56.02,-1,11,0,100406,0,70,1,3,0,0,592,28.89,821,703,713,19,62.31,1,1,79.21,1,-1,4,0,40244,0,-1,743,734,65,111,4,0,95393,2,605624,0,0,0,191,1,0,0,0,1797,0,41.13,-1,-1,-7,1,24,0,9719.5,0,1,6.34,3,0,804,-1,0,48,0,0,0,0,54,3645.72,60,1,2170.39,3,-1,-7
CR0001972,0,850,748,757,17,24,0,71.27,105755,71885,27513,0,1,0,1,2,0,101,0,0,100,35852,2675,0,120,153.5,784,837,7,5,27.47,185,35,2,0,3,21,2,6,2,0,179,13.05,-5,700,850,13,99.73,0,0,54.21,2,209,2,0,0,0,98.67,784,900,69,0,5,0,123860,2,43002,-1,0,0,262,1,1,4,0,0,110428,31.38,-1,-1,3,1,68,4,6138.44,0,1,4.35,1,1,668,-1,0,13,0,0,0,1,59,7535.51,5,0,397.9,1,-1,27.97
CR0001973,0,740,644,748,18,25,355,14.49,0,59792,-7,0,1,0,0,1,2,0,0,0,84.8,-7,1283,0,68,70.25,798,769,18,0,52.82,252,30,-1,60328,0,0,3,0,0,-5,2944,12.97,793,663,736,10,96.79,0,0,51.51,3,342,1,0,74447,0,50.48,736,759,65,120,2,1,115811,-5,227076,0,0,1,101,1,0,3,1,10803,82332,35.18,-1,-1,3,1,94,0,4799.53,1,1,6.52,2,2,603,-1,-7,20,0,0,0,1,27,1043.35,82,0,0,2,-1,24.1
CR0001974,0,801,815,744,19,13,133,44.41,120218,20502,0,0,0,2,0,2,2,36,0,3,76.7,110308,1078,0,86,178.45,647,734,10,1,61.22,120,20,1,24299,2,25,0,2,2,1,0,42.48,805,679,712,7,42.48,1,2,46.23,3,175,0,1,8929,0,100,735,811,49,84,4,0,40630,2,16600,1,0,0,95,1,1,8,1,2624,65249,32.16,-1,-1,4,1,0,1,0,2,0,7.05,2,1,744,-1,1,29,0,0,0,0,54,0,60,1,1811.84,1,-1,18.76
CR0001975,0,737,633,828,-1,22,169,48.27,0,-1,0,1,0,1,0,2,0,73,0,0,100,224093,1897,0,110,94.13,758,716,-7,0,72.14,176,27,1,4490,4,0,3,5,1,0,1519,0,829,740,680,10,-1,0,1,79.09,1,196,0,0,174515,0,63.96,715,754,32,109,0,0,24523,1,286767,1,0,0,252,1,1,5,0,5796,47754,28.63,-1,-1,1,1,96,5,10225.76,0,1,1.27,-7,0,790,-1,-7,48,0,0,0,0,43,6840.68,72,0,0,2,-1,37.48
CR0001976,0,750,818,739,28,-7,96,41.19,72393,0,10918,3,0,0,0,2,0,24,0,2,90.21,127048,270,0,44,38.48,850,728,8,-7,7.54,105,28,2,33116,7,0,4,2,0,2,0,43.4,781,708,741,0,87.3,2,0,39.98,4,249,1,0,146135,0,100,796,728,95,108,3,1,13071,1,142854,0,1,0,346,-1,1,3,0,2583,72420,29.64,-1,-1,1,0,36,0,5475.18,0,0,9.31,2,0,728,-1,0,11,0,0,1,0,61,8300.1,1,1,0,1,-1,30.02
CR0001977,0,790,659,778,14,9,174,58.89,58288,81586,28853,-1,0,0,0,0,3,93,0,2,89.33,257725,1244,-1,77,-7,731,728,18,4,29.87,335,0,0,0,0,18,3,3,1,1,0,0.43,608,782,813,4,42.12,0,0,77.84,2,174,0,1,0,0,83.46,812,707,62,85,1,0,58472,0,0,0,0,0,337,1,1,6,0,11043,106199,23.29,-1,-1,5,0,0,0,34539.37,1,1,0,2,1,-1,-1,0,46,0,0,0,0,34,13548.18,40,1,863.87,3,-1,27.6
CR0001978,0,850,838,850,0,38,58,37.59,51833,-7,0,1,0,0,1,2,5,28,0,2,90.63,97455,2241,0,60,84.4,673,798,2,4,45.24,211,24,3,76595,3,0,2,2,1,0,0,28.65,824,867,779,12,40.51,2,0,5.68,4,297,2,2,163914,0,100,-1,733,76,138,1,1,43824,-7,0,0,0,0,242,2,1,-1,0,1830,142801,44.64,-1,-1,1,0,12,4,32935.24,2,0,3.55,3,1,771,-1,0,35,0,0,0,0,27,0,57,3,0,4,-1,15.2
CR0001979,0,-1,792,756,-1,12,283,15.09,50295,14604,13938,0,0,0,0,2,0,0,0,1,87.68,63495,2030,0,101,32.69,719,737,2,4,10.57,187,11,1,0,1,0,0,8,1,1,0,17.85,756,786,850,12,53.68,0,0,65.54,2,282,3,0,48458,0,64.64,861,791,80,0,0,1,-5,-5,127005,0,0,0,80,2,1,9,0,2906,54465,13.21,-1,-1,5,0,101,0,21150.74,0,0,5.97,2,1,685,-1,0,-1,1,0,-7,1,75,10738.02,34,2,0,2,-1,28.54
CR0001980,0,745,750,791,0,0,441,28.21,138834,19663,68038,1,1,0,1,3,0,59,0,4,83.26,25792,1813,0,71,50.82,705,772,5,4,24.94,258,12,1,0,0,16,1,4,1,1,0,33.14,826,713,815,10,20.56,0,0,91.69,3,94,2,1,0,0,57.45,775,811,71,113,2,0,94373,2,306513,0,0,0,248,1,1,10,1,0,81956,32.18,-1,-1,4,1,56,0,14963.55,3,0,6.96,3,1,812,-1,0,33,0,0,0,1,0,7290.29,-7,4,663.05,2,-1,20.46
CR0001981,0,792,838,748,16,39,259,27.66,148016,87696,44955,0,1,0,2,0,-1,117,0,2,100,40583,2265,0,94,162.21,731,842,20,-5,51.82,324,0,1,0,0,0,0,0,0,1,0,14.94,786,734,-1,11,76.14,1,0,57.4,3,237,0,0,118990,0,65.67,706,789,69,5,0,0,84503,2,475550,0,0,0,180,1,1,4,1,22322,0,18.75,-1,-1,4,0,78,0,18751.76,0,0,7.79,3,1,509,-1,0,21,0,0,-1,1,70,0,29,1,0,1,-1,27.07
CR0001982,0,650,748,850,8,54,104,31.38,112865,16123,67324,0,0,0,1,0,-7,0,0,0,100,286410,0,0,63,130.37,702,704,0,0,19.79,379,15,3,0,0,-5,3,0,1,2,2339,0,716,705,716,6,49.96,0,0,76.83,2,373,2,0,41926,0,82.54,854,676,61,134,1,0,0,3,256140,0,0,0,385,2,0,5,0,9920,167565,37.08,-1,-1,1,1,161,2,0,4,1,4.83,1,0,604,-1,0,35,0,0,0,0,44,0,2,0,2920.65,2,-1,12.5
CR0001983,0,727,693,741,20,36,260,51.79,0,0,29015,1,0,0,1,4,2,14,0,1,100,93320,771,0,88,122.51,768,806,16,0,14.67,246,-1,0,88454,1,0,1,0,1,1,0,25.09,-1,789,850,11,0,1,0,77.91,4,182,0,0,47139,0,76.58,-3,847,29,121,3,0,46919,1,405873,0,0,0,166,1,0,7,1,13669,67584,15.01,-1,-1,4,1,65,0,23462.33,0,1,0,2,1,873,-1,0,9,0,0,0,0,73,10164.44,56,4,3233.36,2,-1,27.33
CR0001984,0,710,850,660,15,23,-1,43.4,100932,38293,49453,1,0,0,0,5,1,29,0,1,83.18,12285,1770,0,158,0,845,841,0,6,38.92,313,22,0,0,0,-5,0,5,1,1,0,63.78,748,667,727,15,0,0,0,91.62,1,295,2,3,106459,0,93.13,821,722,68,36,2,0,46348,2,-7,0,0,0,155,-1,1,5,-7,11807,77896,42.29,-1,-1,3,0,89,4,36810.51,1,0,5.15,1,1,809,-1,0,47,1,0,0,0,21,9163.6,44,0,2446.17,1,-1,11.3
CR0001985,0,825,765,771,12,53,165,48.77,10457,0,10999,1,0,0,1,2,5,148,0,0,90.18,37105,845,0,3,-1,783,744,7,4,47.45,102,17,1,17953,0,0,0,0,1,1,0,13.19,850,803,760,15,81.51,1,0,64.86,2,326,0,1,-5,0,61.09,587,799,39,138,0,1,991,-5,0,1,0,0,0,3,-7,7,0,7432,-7,30.39,-1,-1,1,0,107,3,0,2,0,0,4,0,618,-1,0,20,0,0,0,0,-1,482.2,27,4,699.38,2,-1,16.26
CR0001986,0,737,817,747,14,31,203,38.71,35657,0,2189,1,0,0,0,4,5,54,0,0,100,74322,1913,0,75,112.47,745,801,9,6,53.15,356,23,1,0,2,0,1,5,2,0,0,0,780,655,769,1,0.5,0,2,60.64,3,320,2,1,0,0,75.69,635,624,66,0,1,0,79677,0,0,1,0,0,214,1,1,7,0,10460,0,-7,-1,-1,1,0,94,4,17409.53,0,0,7.02,2,1,715,-1,0,26,0,0,0,0,26,13593.72,0,0,540.29,1,-1,-7
CR0001987,1,668,692,744,12,-1,166,0,53517,0,13917,1,0,1,1,0,1,104,0,3,82.78,469939,1258,0,21,137.07,-3,688,5,5,51.64,206,4,2,38100,2,49,2,5,1,0,892,0,649,704,774,21,73.37,2,0,65.7,2,159,0,0,35067,0,99.51,587,670,47,0,1,1,38197,2,0,0,0,0,464,1,1,1,0,14168,15242,14.44,-1,-1,3,1,18,1,1195.26,0,-1,17.59,2,0,448,-1,0,27,0,1,0,0,46,3407.81,23,2,0,3,-1,22.23
CR0001988,0,850,823,825,19,35,417,9.36,0,6210,3717,0,0,0,2,2,0,0,0,0,90.63,107158,659,0,92,58.87,788,773,12,0,36.94,157,0,0,0,0,61,0,0,0,1,0,21.45,757,794,793,5,0,2,0,60.39,2,258,0,1,12482,0,67.26,775,765,76,152,3,0,1690,1,141361,0,0,0,0,3,1,3,0,1372,37694,31.99,-1,-1,2,1,0,-7,6669.17,2,0,3.09,3,1,581,-1,0,22,0,0,0,0,62,11164.97,44,3,142.61,2,-1,32.8
CR0001989,0,762,699,784,13,47,165,21.51,0,0,37640,0,1,0,1,5,0,32,0,1,95.76,112425,1137,0,66,108.09,819,836,15,2,80.25,103,0,0,1671,0,6,0,0,2,0,1644,13.42,746,749,784,13,22.44,0,0,51.4,3,342,1,0,112309,0,100,722,832,70,160,-5,1,54245,1,541280,0,0,0,-1,2,0,5,1,20516,107398,46.74,-1,-1,2,1,13,2,0,0,0,6.81,2,1,627,-1,0,46,0,0,0,0,11,11152.43,74,0,3162.46,1,-1,21.92
CR0001990,0,736,-7,644,13,27,323,27.03,78030,63668,4624,0,1,1,1,0,1,87,0,1,70.79,129829,346,0,63,82.22,850,776,0,6,66.42,248,29,1,0,0,0,0,5,2,0,0,40.29,770,740,690,15,52.34,1,2,66.78,2,125,0,1,118768,0,95.87,675,776,63,0,3,1,-5,0,10092,0,0,0,238,3,1,8,0,13011,83777,18.91,-1,-1,3,0,82,3,9993.95,0,0,6.51,2,1,557,-1,0,51,0,0,0,0,25,8604.59,46,0,1655.81,1,-1,24.33
CR0001991,0,725,792,-7,23,32,335,42.05,61977,18497,41252,0,0,0,0,1,2,0,0,2,93.56,202116,638,0,0,47.03,777,723,23,7,51.84,193,15,1,109204,0,18,1,4,1,1,0,43.72,804,720,646,13,74.22,0,1,71.16,2,245,0,2,0,0,61.9,567,678,61,40,0,1,37327,0,0,0,0,0,239,1,1,3,1,9666,82832,18.38,-1,-1,3,0,35,2,10282.11,0,0,7.49,3,0,675,-1,0,23,1,0,0,1,46,14250.28,42,0,46.72,1,-1,18.62
CR0001992,0,817,816,676,0,23,259,25.86,65696,47012,0,0,0,0,0,0,2,6,0,1,73.9,78541,1085,0,79,206.94,822,850,17,5,11.53,45,6,0,42280,1,22,2,0,0,0,0,81.97,842,739,701,0,27.5,3,2,48.07,2,226,0,2,19156,0,64.55,798,748,78,120,2,1,44434,0,186490,0,0,0,28,1,1,-7,0,763,106703,41.94,-1,-1,3,1,0,0,2283.6,0,1,0,3,1,840,-1,0,36,0,0,0,0,52,12759.06,54,1,276.56,4,-1,13.46
CR0001993,0,832,770,850,17,49,0,0,115866,23503,11549,1,0,0,1,2,1,192,0,0,78.96,0,199,0,124,41.82,712,765,13,8,11.9,114,21,-5,10666,4,0,1,0,0,1,1554,24.65,809,765,779,23,-7,0,1,74.29,3,88,0,0,97234,0,98.51,754,743,66,221,2,0,80275,0,149062,0,0,0,316,1,1,6,0,4910,62426,43.86,-1,-1,3,1,-1,3,0,0,1,3.93,1,0,419,-1,0,23,0,0,0,1,70,18017.97,6,0,-7,3,-1,15.76
CR0001994,0,667,633,778,8,24,98,64.08,0,34006,48177,0,0,0,0,3,3,0,0,0,-1,0,0,0,40,47.82,767,842,15,0,6.1,93,13,1,39360,4,0,0,3,0,1,1419,15.88,781,777,798,0,86.25,0,2,86.35,1,330,3,0,51141,0,69.43,792,661,77,22,0,1,56177,0,470170,0,0,0,186,2,0,4,0,13503,146760,28.65,-1,-1,1,0,7,0,0,0,1,2.33,3,0,748,-1,0,10,0,1,0,0,57,14674.86,51,2,1819.28,3,-1,35.03
CR0001995,0,732,833,850,7,13,260,11.41,43839,41935,75280,1,0,0,1,3,0,44,0,3,100,0,2051,0,69,20.42,810,719,4,7,77.69,273,26,1,102459,2,1,1,0,0,1,0,45.98,764,900,709,19,34.02,0,1,42.24,1,99,1,2,0,0,62.64,648,858,94,59,2,0,0,2,523859,0,0,0,179,2,1,-1,0,10044,84979,25.32,-1,-1,3,0,0,3,0,1,1,7.74,4,0,784,-1,0,37,0,0,0,0,23,11097.79,86,1,0,2,-1,25.5
CR0001996,0,751,759,656,10,13,230,-7,82410,75832,0,0,0,0,0,1,2,41,0,0,79.88,-7,3475,0,2,99.48,850,746,6,5,44.18,59,24,0,0,4,16,0,0,1,1,1467,32.23,806,796,652,12,5.34,1,0,80.62,2,222,0,0,82883,0,93.28,817,791,83,17,1,0,175157,2,0,1,-1,0,360,1,0,4,0,2653,101267,29.59,-1,-1,2,0,55,3,0,2,0,4.07,3,0,876,-1,0,15,0,0,0,0,37,9668.98,64,1,573.76,2,-1,25.4
CR0001997,0,785,786,762,14,24,319,41.3,156175,125079,43873,0,0,0,0,0,1,-1,0,1,100,9845,1047,0,5,99.3,-1,841,16,4,4.72,251,31,0,0,-5,20,0,5,0,-5,0,11.87,826,731,849,0,37.44,1,1,75.79,1,261,1,0,13225,0,100,851,787,65,56,2,1,38813,0,308621,-1,0,0,259,3,1,0,0,28574,3099,37.58,-1,-1,3,1,137,2,0,0,0,-1,2,1,442,-1,0,56,0,0,0,0,70,8040.24,49,0,0,2,-1,18.69
CR0001998,0,698,692,822,26,54,258,0,86219,36467,8225,0,0,0,0,5,1,30,1,1,77.17,126617,992,0,125,90.46,768,677,3,6,0.31,276,14,1,64917,5,4,0,0,0,1,0,11.85,753,900,812,21,65.78,1,0,45.89,2,282,0,2,118111,0,100,887,788,81,118,1,0,19084,0,346084,0,0,0,225,2,1,3,0,18772,35796,19.85,-1,-1,-7,0,0,0,6647.8,2,0,9.92,1,0,857,-1,0,5,0,0,0,0,56,3064.21,34,2,1203.17,1,-1,25.72
CR0001999,0,718,850,668,0,7,236,39.75,80898,12057,28554,0,0,0,-1,2,2,66,0,0,84.55,100177,477,0,32,53.65,825,690,18,2,62.55,30,43,0,130898,2,0,0,5,0,1,3303,33.87,826,892,679,0,0,0,0,48.3,2,164,1,0,140420,0,-5,689,729,56,29,1,1,70460,0,38402,0,0,0,238,-5,1,6,0,9078,81442,33.1,-1,-1,3,1,130,3,7804.25,0,1,6.75,3,0,758,-1,0,50,0,0,0,0,58,11041.74,22,2,0,1,-1,23.5
CR0002000,0,845,805,739,8,20,171,42.87,-7,15425,0,1,0,0,0,2,3,0,0,0,84.36,67010,1038,0,120,123.89,850,850,7,6,34.29,205,23,0,84745,2,0,0,-1,0,1,0,9.76,831,859,798,26,53.27,0,1,63.12,2,256,-1,-1,81874,0,51.78,716,676,41,0,2,0,47708,0,0,0,0,0,294,2,0,5,-7,7851,9426,34.95,-1,-1,-7,1,148,2,1574.42,0,1,0,1,0,617,-1,0,18,1,0,0,0,15,0,30,2,0,2,-1,20.54
CR0002001,0,712,754,729,15,39,342,5.05,36332,55976,40994,1,1,0,1,5,3,19,1,0,100,139384,3261,0,-7,141.53,825,728,14,6,33.47,295,0,0,42819,0,-5,1,5,1,1,0,2.62,809,722,726,6,50.54,0,0,41.21,2,209,1,1,35304,0,86.89,770,654,88,163,3,1,107615,0,213106,0,0,0,435,2,1,4,0,3943,80181,30.56,-1,-1,2,0,46,2,0,1,1,0,5,0,-1,-1,0,27,0,0,0,0,68,0,36,1,1141.21,1,-1,21.84
CR0002002,0,821,834,724,15,35,312,18.79,136255,26320,93319,0,0,0,3,0,0,0,0,2,67.99,128919,284,0,116,0,847,733,15,1,77.65,60,23,0,72872,3,4,1,3,1,1,2661,28.91,850,788,727,9,58.52,3,1,47.56,2,380,0,0,100585,0,81.35,800,756,91,85,3,0,55670,1,0,0,1,0,44,1,1,7,0,22090,114973,7.48,-1,-1,2,0,57,3,0,1,1,9.96,1,1,935,-1,0,41,0,0,0,0,52,9179.55,29,0,2261.47,1,-1,20.33
CR0002003,-7,645,560,637,7,19,121,44.33,93326,30395,26627,0,0,1,1,2,1,115,0,0,87.62,175912,0,0,118,3.14,715,557,11,9,66.19,240,26,0,64128,1,31,2,0,0,0,5899,61.52,664,638,667,12,59.47,0,2,71.39,2,228,1,3,0,0,33.41,786,708,52,114,0,0,0,3,196139,0,0,0,321,1,1,0,0,0,17748,7.11,-1,-1,4,0,36,2,14833.12,0,1,7.85,3,0,821,-1,0,30,0,0,0,0,47,0,17,0,0,-7,-1,20.1
CR0002004,0,850,850,810,0,24,185,0,36132,59053,0,1,1,0,0,0,2,97,0,2,99.09,56249,1981,0,76,57.17,-3,748,4,6,43.04,136,20,1,46117,6,22,2,1,0,0,0,22.2,779,710,850,4,66.88,0,0,81.7,1,74,0,-7,149951,0,100,734,799,65,65,0,1,116156,1,257653,0,0,0,42,1,0,7,1,267,81735,29.93,-1,-1,4,0,108,2,3638.29,2,0,0,2,0,757,-1,0,27,0,0,0,0,25,2755.14,17,3,-7,2,-1,14.27
CR0002005,0,823,674,642,18,0,228,46.17,0,76055,46776,0,0,0,1,6,2,53,0,1,100,0,3655,0,71,135.36,821,743,12,6,79.29,126,14,1,30463,0,1,0,0,1,1,0,39.95,720,771,787,7,16.32,0,-1,91.82,4,269,3,0,81743,0,49.54,811,667,58,78,1,0,106342,2,256155,0,0,0,212,2,1,3,0,1946,5778,39.0,-1,-1,2,0,93,3,17861.34,0,0,14.4,2,0,654,-1,0,13,0,0,0,0,59,4060.53,5,0,0,1,-1,16.7
CR0002006,0,646,850,713,6,22,124,9.49,24867,23252,47325,0,0,0,0,0,4,68,0,0,84.74,168583,2383,0,59,57.93,850,778,14,10,59.13,227,19,2,11872,0,31,0,5,-5,2,134,69.71,752,760,825,7,63.87,-7,0,52.91,3,250,1,2,86249,0,81.42,823,740,83,94,0,1,82752,2,306864,0,0,0,459,2,1,0,1,11684,74412,43.27,-1,-1,2,1,48,0,2348.77,1,0,2.89,3,0,661,-1,0,27,0,0,0,1,23,3269.62,0,2,2002.8,3,-1,22.38
CR0002007,0,687,766,786,20,51,146,95.82,155901,9528,0,0,-7,0,0,1,1,94,0,2,100,173666,1927,0,107,44.87,633,759,19,5,21.32,172,16,0,23251,0,20,2,1,1,0,0,23.47,753,688,639,5,18.63,2,1,51.57,2,95,1,1,88046,0,100,756,707,100,155,0,0,69060,1,841799,0,0,0,114,3,1,7,0,18106,23821,42.61,-1,-1,3,0,48,2,11791.69,-7,1,2.25,1,0,790,-1,0,19,0,0,0,0,7,6652.66,36,1,149.07,1,-1,23.78
CR0002008,0,819,808,706,11,4,86,30.38,0,0,25565,0,0,1,1,0,3,59,0,2,100,0,193,0,-1,116.58,676,814,5,5,54.84,158,12,1,82443,0,42,0,2,1,0,0,34.31,790,737,800,19,25.3,0,0,71.57,3,186,0,1,174786,0,96.26,501,775,70,53,1,1,0,0,0,0,1,0,290,2,0,4,0,3991,111482,25.79,-1,-1,2,0,101,0,0,0,0,2.55,2,0,817,-1,0,53,0,0,0,-1,53,3163.0,83,2,0,2,-1,18.2
CR0002009,0,624,849,850,5,42,209,82.77,3086,0,88065,0,0,0,1,1,0,61,0,2,54.33,61961,1944,0,108,193.22,829,689,1,4,32.64,157,20,1,68439,0,0,2,2,2,1,1542,33.08,705,734,845,28,12.07,0,0,77.58,2,0,2,1,133439,0,100,769,702,79,31,1,1,248,0,537406,0,0,0,350,1,1,2,0,24157,106104,50.69,-1,-1,2,1,0,1,0,0,1,8.2,3,1,-7,-1,0,25,0,0,0,0,44,6787.64,50,1,0,2,-1,24.21
