ACCOUNT_ID,PERF_TARGET_90DPD_24M,FICOCV2,FICOCV3,VANTAGE4,TOT_OPEN_TL,TOT_TL,OLDEST_TL_MTHS,REVOL_UTIL,TOT_BAL,REVOL_BAL,INSTALL_BAL,NUM_30DPD_12M,NUM_60DPD_12M,NUM_90DPD_24M,WORST_DPD_12M,NUM_INQ_6M,NUM_NEW_TL_12M,MONTHS_SINCE_DLQ,NUM_PUBLIC_RECORDS,NUM_COLLECTIONS,PCT_TL_CURRENT,TOT_HI_CRED,TOT_MONTHLY_PMT,NUM_BANKRUPT,MTHS_SINCE_BANKRUPT,AVG_TL_AGE_MTHS,EFX_BEACON_5,EFX_BEACON_9,EFX_TOT_REV_TL,EFX_TOT_INST_TL,EFX_REV_UTIL_PCT,EFX_MTHS_OLDEST_TL,EFX_NUM_SATISF_TL,EFX_NUM_DEROG_TL,EFX_TOT_BAL_EXCL_MORT,EFX_NUM_DPD30_EVER,EFX_MAX_DPD_24M,EFX_NUM_INQ_3M,EFX_NUM_INQ_12M,EFX_OPEN_AUTO_TL,EFX_OPEN_MTG_TL,EFX_TOT_PAST_DUE_AMT,EFX_DEBT_TO_INC_RATIO,TU_FICO8,TU_FICO_AUTO8,TU_CV_LINK_SCORE,TU_TOT_OPEN_TL,TU_REVOL_UTIL,TU_NUM_30DPD_24M,TU_NUM_90DPD_EVER,TU_CV_PAYMENT_VELOCITY,TU_CV_BAL_TREND_24M,TU_MTHS_SINCE_OLDEST,TU_NUM_COLLECTIONS,TU_NUM_NEW_TL_6M,TU_TOT_BAL,TU_NUM_BANKRUPT,TU_PCT_TL_NEVER_DLQ,LN_RISKVIEW_SCORE,LN_RISKVIEW_LIENS_SCORE,LN_ADDR_STABILITY,LN_MTHS_AT_CURR_ADDR,LN_NUM_ADDR_CHANGES_5Y,LN_PROPERTY_OWNER,LN_EST_INCOME,LN_NUM_PROP_DEEDS,LN_TOT_PROP_VALUE,LN_NUM_TAX_LIENS,LN_NUM_EVICTIONS,LN_NUM_FELONIES,LN_FRAUD_POINT_SCORE,LN_ID_VERIFICATION,LN_PHONE_VERIFICATION,LN_NUM_ASSOC_ADDR,LN_PROF_LICENSE,INT_APP_REQUESTED_AMT,INT_APP_STATED_INCOME,INT_DTI_RATIO,INT_LTV_RATIO,INT_TERM_MONTHS,INT_APP_CHANNEL,INT_EXISTING_CUST,INT_MTHS_RELATIONSHIP,INT_NUM_EXISTING_ACCTS,INT_CHECKING_BAL_AVG_3M,INT_NUM_NSF_6M,INT_DIRECT_DEPOSIT,INT_EMPLOYMENT_LENGTH_YRS,INT_HOUSING_STATUS,INT_PREV_APPS_12M,INT_INTERNAL_SCORE,INT_APPL_PURPOSE,INT_COBORROWER_FLAG,INT_STATE,PERF_TARGET_30DPD_12M,PERF_TARGET_60DPD_12M,PERF_TARGET_CHARGEOFF_24M,PERF_WORST_DPD_12M,PERF_MONTHS_ON_BOOK,PERF_CURRENT_BAL,PERF_NUM_PMTS_MADE,PERF_NUM_MISSED_PMTS,PERF_LOSS_AMOUNT,PERF_ACCOUNT_STATUS,PERF_ORIGINATION_DATE,PERF_INTEREST_RATE
MO0001963,0,811,850,840,16,35,-7,0,727434,34932,25585,0,0,0,1,3,-7,36,0,0,76.27,385931,2931,0,51,79.95,830,797,10,3,18.63,185,11,0,20463,0,0,0,0,1,1,248,36.29,799,814,800,26,41.31,1,0,35.22,1,227,0,0,188016,0,92.35,725,811,50,161,0,1,87033,1,531855,0,0,0,89,1,1,0,0,528690,129853,25.91,76.35,349,3,1,67,3,8375.56,1,0,6.43,2,0,776,1,1,31,0,0,0,0,23,369337.26,26,0,3232.93,2,-1,5.82
MO0001964,0,815,778,678,7,36,377,2.89,147020,0,0,0,0,0,0,7,0,0,0,0,100,207044,5181,0,120,6.25,787,792,-1,-7,45.3,214,13,0,17703,2,-1,4,4,1,1,6397,54.98,816,695,818,17,32.16,0,0,87.73,1,225,0,1,461397,0,85.99,785,820,100,58,1,1,183047,1,632396,0,0,0,138,1,1,5,0,342395,-7,27.96,75.7,277,3,1,44,0,45968.85,0,0,0,3,0,834,1,0,23,0,0,0,0,44,241953.66,64,0,0,1,-1,7.66
MO0001965,0,814,834,839,23,60,251,10.81,183834,43864,84149,0,0,0,-1,7,0,140,0,1,79.84,738468,0,0,82,6.9,850,786,3,2,15.04,161,35,1,94874,2,-1,1,1,0,1,2519,36.38,684,715,754,19,32.29,0,0,82.93,1,340,1,2,451014,0,98.4,725,803,67,176,0,0,103604,0,0,0,0,0,166,2,1,3,1,393327,10785,33.91,65.4,308,3,0,0,0,0,0,1,13.69,3,0,791,1,1,19,0,0,0,0,96,337993.36,48,1,0,2,-1,4.17
MO0001966,0,753,850,819,0,35,445,11.82,0,0,7018,0,0,0,0,3,1,47,0,0,100,804871,2198,0,21,146.02,766,-5,0,8,33.81,128,40,0,68229,0,-1,1,5,2,2,0,49.23,782,867,801,12,0,0,1,39.79,2,292,1,0,431679,0,-7,845,878,67,85,3,1,-7,2,1041823,-5,0,0,-7,1,1,0,1,324052,209707,30.2,86.63,336,3,0,0,1,21020.59,0,0,21.67,3,1,-1,2,0,8,1,0,0,0,41,36555.37,38,0,10994.79,1,-1,8.9
MO0001967,0,705,807,841,25,25,416,16.15,525124,43834,15133,0,0,0,0,0,3,54,0,1,95.89,708039,2608,0,69,50.36,814,778,14,5,47.38,290,36,1,0,2,46,2,5,2,1,70,40.27,807,673,825,11,54.93,0,2,45.04,1,265,0,2,656992,0,86.2,724,665,64,0,0,1,169804,2,1072394,0,0,0,0,1,1,1,0,170207,138215,40.26,90.82,310,2,0,32,1,85433.05,1,0,11.35,3,0,733,2,0,32,0,0,0,0,23,281859.23,96,1,0,1,-1,5.91
MO0001968,0,733,728,757,13,22,126,14.2,540748,39795,41698,0,1,0,0,0,4,114,0,1,100,61841,8521,0,41,0,827,816,20,10,3.96,219,38,0,0,0,0,1,10,2,0,0,36.15,810,699,683,9,19.59,-7,1,47.36,1,103,1,0,0,0,85.22,753,745,73,44,1,1,177941,0,1344364,0,0,0,212,1,0,7,0,264761,137802,23.58,90.63,484,4,1,-7,1,29410.17,0,0,1.74,3,0,699,2,1,22,0,0,0,0,0,285036.6,37,1,-7,4,-1,4.38
MO0001969,0,821,779,744,0,52,0,14.3,0,13316,38519,0,0,0,0,2,1,131,0,0,100,525792,1159,-1,26,69.87,778,720,8,9,30.03,504,39,0,54683,0,0,0,0,0,1,2052,68.02,685,755,734,23,61.84,0,0,46.88,1,354,0,2,-1,0,78.18,795,-7,100,122,1,1,66740,1,0,0,-5,0,294,1,1,1,1,268041,235610,44.77,93.35,332,1,0,38,0,4547.45,0,1,4.5,3,0,687,1,1,20,0,0,0,0,71,623957.54,97,1,15088.38,1,-1,7.22
MO0001970,0,850,735,737,9,46,212,0,513207,0,107092,0,0,0,0,5,1,56,0,0,97.85,456467,4994,0,77,177.49,817,850,20,0,48.46,84,22,0,53235,1,0,0,2,2,2,0,37.64,647,722,841,11,0,0,0,52.73,1,249,0,0,437676,0,71.16,865,776,54,3,2,0,8111,1,626507,0,0,0,20,1,1,8,0,568631,214054,27.61,57.79,323,3,0,23,1,0,0,1,11.97,1,1,717,1,1,35,0,0,-7,0,116,463415.47,42,0,10705.9,1,-1,6.85
MO0001971,0,753,751,850,27,14,252,30.06,651026,37682,99643,0,0,0,0,0,0,39,0,0,92.14,0,23,0,78,70.53,735,652,14,8,0,424,17,1,65797,1,1,0,9,0,1,0,49.18,766,748,-1,6,5.95,0,0,100,2,114,0,0,175311,0,88.85,836,689,82,49,0,-1,178456,0,0,0,0,0,331,1,1,2,0,255849,103625,13.06,83.15,397,3,0,62,1,32572.24,1,0,5.95,2,0,808,2,1,13,0,0,0,0,14,0,65,0,0,3,-1,6.82
MO0001972,0,823,734,786,18,38,211,36.5,583041,42678,5709,0,0,0,0,1,3,0,0,1,89.0,316452,5866,0,189,80.62,829,775,0,0,22.31,307,37,0,62267,2,3,0,8,1,1,0,-5,786,721,758,17,6.56,1,-1,48.71,2,222,0,0,669047,0,88.01,744,743,70,70,0,1,90427,1,450502,0,0,0,126,1,1,3,1,169728,94774,34.18,83.76,256,2,0,0,0,0,0,0,1.15,2,0,752,1,1,23,0,0,0,1,112,659356.78,59,0,8309.83,1,-1,6.72
MO0001973,0,724,848,807,39,25,76,6.16,895252,16706,33444,0,0,0,1,3,0,0,0,1,83.64,940508,5902,0,127,90.41,850,808,30,5,70.58,282,38,1,0,2,31,1,1,0,1,3188,40.4,725,690,791,10,37.76,0,1,54.41,1,329,0,1,32343,0,95.85,815,599,27,0,2,1,52646,0,458149,0,0,0,197,1,1,6,1,262637,255581,9.13,80.18,364,2,1,0,0,32711.1,1,0,12.18,3,0,762,1,0,39,0,0,0,0,79,289490.34,43,0,-1,1,-1,6.47
MO0001974,0,776,756,850,18,48,272,0,511414,23286,16392,1,0,0,0,3,2,23,0,0,97.16,576537,6019,0,170,136.06,666,826,17,1,73.03,290,2,0,91514,2,0,1,9,2,4,0,19.55,828,-7,687,11,-1,0,0,68.55,2,69,1,1,271553,0,85.74,767,803,100,15,2,1,109949,1,0,0,0,0,252,1,0,2,1,143342,173928,25.02,86.4,257,3,0,4,1,17629.08,2,0,13.18,1,0,700,1,0,9,0,0,0,0,70,102929.19,35,0,0,1,-1,5.92
MO0001975,0,785,758,850,20,39,175,18.06,315372,0,50381,0,0,0,2,0,2,23,0,0,80.07,480973,3274,0,60,99.67,787,726,19,13,37.34,236,28,0,41925,0,18,5,5,1,0,7258,53.45,740,778,783,31,9.57,0,1,48.49,2,195,0,0,589523,0,73.64,779,735,68,147,2,1,58998,2,0,0,0,0,-7,1,1,4,0,629995,53874,46.22,81.09,347,3,-7,64,2,8204.46,1,0,10.41,3,0,1000,1,0,10,0,0,0,-7,0,327624.26,8,0,0,1,-1,5.65
MO0001976,0,816,821,826,5,50,204,44.97,98974,72604,76873,1,0,0,1,0,3,127,0,0,100,749502,0,0,11,113.04,850,731,1,10,39.38,273,28,0,0,0,0,1,3,1,3,0,18.92,788,835,728,20,41.08,0,0,67.93,1,338,0,0,51411,0,63.32,841,643,100,0,0,1,0,4,102715,1,0,0,224,2,1,5,1,549313,98609,61.37,93.61,321,5,0,18,1,0,0,0,4.9,3,0,793,1,0,45,0,0,0,1,103,713491.95,92,1,0,1,-1,3.22
MO0001977,0,850,-2,770,20,25,320,1.12,381083,3717,93798,1,0,1,-1,0,1,37,0,0,88.6,809971,3377,0,63,138.74,718,745,2,1,20.22,130,10,0,9528,1,0,1,10,1,0,2555,34.12,800,672,766,20,48.31,0,0,64.38,2,60,1,0,365055,0,85.22,818,772,61,352,0,1,95648,4,0,0,0,-5,70,1,-5,8,0,492314,70664,46.77,85.8,397,-7,0,16,-7,16130.6,0,1,0,2,0,-1,-1,0,23,0,0,0,0,91,356903.96,31,0,0,2,-1,9.22
MO0001978,0,760,850,843,13,28,392,46.65,0,-7,52000,0,0,0,1,3,0,8,0,0,88.55,544031,5688,0,0,99.02,791,684,0,6,27.8,183,25,0,13707,2,44,3,-1,1,3,0,39.1,783,768,838,21,-7,0,0,46.81,1,261,3,1,78579,0,95.18,897,759,58,226,0,1,181171,3,521455,0,0,0,58,2,1,6,1,634717,177186,48.06,77.92,281,3,0,0,1,4262.42,0,0,9.11,3,0,809,1,0,-7,0,0,0,0,47,367397.09,0,0,0,2,-1,4.69
MO0001979,0,722,730,700,28,59,60,15.58,377368,35447,31863,1,0,1,0,3,3,43,0,0,100,-1,2574,0,121,98.27,726,850,10,8,33.53,119,14,0,19300,1,0,4,5,1,3,7161,70.6,831,701,718,1,26.8,0,0,86.13,1,127,0,1,224314,0,99.77,738,784,100,173,1,1,206527,3,958338,0,0,0,76,1,1,6,0,89403,79194,52.05,95.38,328,2,1,4,1,45313.95,1,0,8.74,-7,0,749,1,1,17,0,0,0,0,83,0,70,0,0,1,-1,5.07
MO0001980,0,717,850,850,6,29,315,4.59,0,0,25620,0,0,0,0,5,1,11,0,1,98.17,1061435,2236,0,67,131.99,790,699,9,3,35.1,0,18,1,59859,2,0,0,0,2,2,9962,21.36,767,821,762,0,53.22,1,0,52.27,1,255,0,2,193903,0,97.8,791,729,80,98,2,1,2924,1,781890,0,0,0,0,1,1,2,0,271407,148880,32.03,61.48,165,3,1,0,2,0,1,0,9.3,3,0,716,1,1,33,0,0,0,0,118,303455.89,66,0,0,1,-1,7.58
MO0001981,0,781,850,789,8,42,179,43.47,27123,70437,31384,0,0,0,0,5,1,21,0,0,94.77,61755,4669,0,120,156.32,726,763,15,7,25.53,25,43,1,21550,1,0,0,3,2,1,0,47.68,780,704,780,20,45.55,0,0,100,3,109,1,2,632272,0,79.39,821,683,69,0,1,0,116595,2,1234999,0,0,0,0,1,1,2,1,298965,288427,44.51,59.04,271,-7,1,84,0,0,0,0,17.56,3,0,980,2,1,28,0,0,0,0,19,439917.18,44,0,0,2,-1,6.17
MO0001982,0,761,809,751,6,37,330,43.91,561075,56555,85318,0,0,1,0,0,2,70,0,0,93.08,467139,5378,0,163,107.65,685,785,15,3,43.77,198,11,0,69424,1,0,5,-5,1,1,0,44.85,736,837,827,15,43.15,0,0,55.26,2,216,1,1,725097,0,73.79,766,780,93,68,0,1,96720,3,361664,0,0,0,309,1,0,4,1,320747,70567,50.65,100.89,350,3,0,0,0,23552.56,0,0,19.55,2,0,678,1,1,45,0,0,0,0,0,514954.83,87,0,0,1,-1,5.15
MO0001983,0,850,745,736,13,38,452,27.95,310173,45600,68562,0,0,0,0,3,0,0,0,0,100,104790,1544,0,129,-7,818,-1,9,0,29.03,158,5,1,55234,1,0,0,8,2,1,0,47.6,808,657,774,33,50.58,0,0,54.85,1,375,1,0,379370,0,69.18,678,745,-7,160,0,1,97653,2,1169793,0,0,0,138,1,1,10,0,545625,110592,42.34,75.64,338,1,0,27,-7,2587.99,1,0,6.83,5,0,726,2,1,42,0,0,0,0,0,376683.43,77,1,0,3,-1,3.62
MO0001984,0,747,801,666,16,35,362,0,0,0,79159,0,0,1,0,2,0,123,0,0,98.71,591017,0,0,0,255.15,835,818,15,8,57.45,110,27,2,39384,0,0,4,0,1,1,5848,86.67,804,900,802,3,0,1,0,61.55,1,123,1,1,541386,0,96.68,649,847,96,21,2,1,90815,1,475529,0,0,0,105,1,1,1,1,556086,144631,38.55,85.97,337,2,1,0,1,0,0,-7,14.24,3,0,749,1,1,25,0,0,0,0,9,280351.15,69,0,5216.04,1,-1,8.61
MO0001985,0,815,818,621,-1,19,223,59.62,111524,0,11491,0,0,0,0,1,0,0,0,1,91.74,623402,5452,0,54,92.69,758,811,4,6,12.82,210,27,0,19188,0,0,0,2,1,3,0,-5,801,823,835,10,50.99,0,0,69.32,1,242,1,1,445811,0,83.02,886,828,93,78,1,0,133809,0,489178,0,0,0,37,2,1,1,0,206736,211526,25.47,81.83,343,-7,0,110,1,0,0,0,1.44,3,1,645,2,0,56,0,0,0,0,56,224729.34,48,0,20176.19,1,-1,-7
MO0001986,0,798,692,849,16,23,93,3.15,166287,24665,52756,0,0,0,1,4,1,0,0,0,-7,672527,942,0,90,83.11,768,691,22,4,65.46,366,21,0,22359,3,7,1,3,0,1,0,49.04,769,798,741,21,0,1,0,64.94,2,259,1,-1,371536,0,100,733,777,98,0,0,0,55951,1,865600,0,0,0,102,1,1,3,0,99356,91601,56.4,76.67,387,3,0,9,1,14207.53,0,-1,-1,3,-7,581,1,0,7,0,-1,0,0,52,372513.87,138,0,0,1,-1,5.72
MO0001987,0,826,802,743,12,31,260,9.96,159487,0,0,1,1,0,0,4,2,123,1,0,100,468468,4768,0,80,142.72,827,776,8,3,48.06,209,27,0,18134,0,0,2,2,-5,0,0,72.69,762,795,782,19,59.28,0,0,39.51,2,368,1,1,415109,0,100,877,758,82,124,1,0,197687,0,0,0,0,0,57,2,1,2,0,537477,52677,38.49,90.19,359,1,0,25,1,0,1,1,21.02,2,0,869,2,1,14,0,0,0,1,0,281080.79,2,0,1138.68,1,-1,-7
MO0001988,0,808,707,850,6,0,214,20.87,0,2708,53908,0,0,0,1,1,1,50,0,0,97.4,0,893,0,53,51.39,776,795,13,9,13.13,233,8,1,63629,2,0,1,1,0,2,0,12.48,668,710,784,0,29.01,0,0,69.96,2,230,0,0,-1,0,-1,808,820,61,135,2,0,80039,0,251500,0,0,0,295,1,1,10,0,229418,38007,44.9,98.14,323,2,1,14,0,31453.39,0,0,11.91,2,0,730,2,0,33,-1,0,0,0,48,574162.72,0,0,0,1,-1,6.91
MO0001989,0,788,832,752,24,-1,334,0,578179,42450,70175,0,0,1,0,4,3,8,0,0,88.95,-1,4598,0,94,116.25,837,734,18,2,45.32,75,53,0,0,0,19,2,11,1,0,3687,0,775,893,759,6,41.01,0,0,69.45,2,259,0,0,61867,0,93.43,770,822,78,0,2,1,163324,0,3621,0,0,0,240,1,1,4,-5,6307,51020,35.34,72.26,274,2,0,0,0,26047.55,0,1,18.81,4,0,629,3,0,35,0,0,0,0,90,171941.48,0,0,-7,2,-1,5.32
MO0001990,0,762,725,714,5,37,244,0.67,198939,52034,0,0,0,0,0,4,1,135,0,0,-1,1011584,1332,0,34,68.38,744,827,15,2,48.77,213,0,1,60661,2,0,0,8,0,1,0,41.59,719,684,-1,0,6.02,1,0,73.91,1,67,0,0,257793,0,81.79,745,834,63,-1,1,0,200826,1,346196,0,0,0,257,1,1,3,0,400621,-1,35.51,70.28,285,3,0,80,2,3826.84,0,1,0.79,3,1,640,1,0,23,0,0,0,0,10,186329.46,12,0,0,2,-1,3.77
MO0001991,0,685,644,687,15,56,238,61.0,485615,14280,48776,0,0,0,1,0,1,31,0,1,100,782694,5588,0,72,159.2,760,758,8,9,0,348,43,0,54384,1,0,2,8,0,3,0,51.59,850,719,775,22,0,1,0,50.25,2,178,1,0,385038,0,59.23,850,803,-1,134,1,1,102022,1,374372,0,0,0,85,1,1,3,0,325552,74032,53.34,67.64,442,3,0,43,0,10125.79,0,1,19.8,2,0,924,2,0,25,0,0,0,0,86,172304.83,131,1,11032.6,3,-1,3.86
MO0001992,0,850,779,705,12,57,348,56.37,355104,76667,17969,0,1,0,0,4,1,7,0,0,96.85,547207,1139,0,24,193.2,823,794,4,9,32.23,125,31,0,14082,-7,13,0,0,1,1,0,57.74,709,837,719,13,-1,0,0,47.59,2,206,0,1,0,0,74.94,809,699,62,62,1,1,0,1,1470747,0,0,0,91,1,1,9,1,270196,332034,41.12,84.2,324,1,1,0,1,11571.32,0,0,2.02,3,0,896,2,-7,7,0,0,0,0,103,446935.39,100,0,4161.21,-7,-1,6.63
MO0001993,0,844,838,719,12,44,84,46.69,211067,34544,21065,0,0,0,1,0,2,52,0,0,85.96,859900,3195,0,94,0,850,806,3,6,26.38,179,19,0,52372,0,9,3,5,0,0,0,-1,714,764,753,18,39.82,0,1,50.03,1,-1,1,1,67075,0,88.48,761,772,74,79,0,1,67089,2,159674,0,0,0,-7,1,1,2,0,501355,175319,32.49,46.3,294,4,1,12,1,0,0,1,11.14,2,0,722,2,1,1,0,0,0,0,87,468176.15,68,0,14518.5,2,-1,5.64
MO0001994,0,843,798,695,14,39,248,57.57,95089,37901,0,0,0,0,1,8,2,-1,0,0,92.76,477492,4,0,46,24.89,701,811,15,0,45.91,290,39,1,0,1,5,4,3,0,1,0,31.38,727,710,839,0,28.38,0,-5,45.45,2,372,0,0,419963,0,83.62,652,868,76,129,0,1,68980,0,530197,0,0,0,80,1,1,5,-7,418473,200712,35.32,64.02,316,4,1,11,0,42517.74,2,0,8.01,3,0,925,1,1,18,0,0,0,1,55,500609.64,78,1,0,-7,-1,6.92
MO0001995,1,684,736,734,2,20,337,28.34,215352,10869,-1,1,0,0,0,-7,1,193,0,0,100,31082,3079,0,110,10.09,677,701,17,6,0,449,27,0,28798,1,20,1,2,2,2,0,42.73,646,706,733,21,41.41,1,0,57.77,1,218,1,1,3156,0,95.9,697,807,97,160,1,-1,130115,1,347004,0,0,0,52,1,1,3,0,225300,90453,39.46,62.54,331,2,1,62,0,0,0,0,12.86,3,0,750,3,1,1,0,0,0,0,53,426344.24,24,0,3466.14,1,-1,8.0
MO0001996,0,850,844,744,2,29,156,45.36,150726,36965,2163,0,0,1,0,-1,1,62,0,0,88.28,293161,293,0,119,64.57,850,720,5,5,43.16,219,30,0,10262,2,16,1,0,0,0,4320,42.31,762,866,767,5,45.51,0,0,100,2,359,2,1,174943,0,97.53,801,782,63,125,2,0,157002,0,816469,0,0,0,208,2,1,3,0,-7,112344,34.58,77.02,292,2,1,107,0,0,0,1,0,2,1,792,1,1,33,0,0,0,0,25,385052.32,61,0,12167.58,1,-1,3.54
MO0001997,0,739,810,817,9,52,164,1.72,344570,41441,0,0,0,0,0,4,2,4,0,1,95.48,240202,3645,0,139,176.14,804,763,16,4,65.2,176,33,0,34671,1,23,0,6,0,1,1907,53.97,720,837,833,19,51.93,0,0,67.39,1,-1,0,1,0,0,100,847,879,88,146,0,1,203725,0,705593,0,0,0,226,2,1,4,1,428207,136171,25.73,83.22,281,3,1,59,1,31797.97,0,0,1.24,5,0,800,3,0,38,0,0,0,0,94,-1,96,0,2619.11,1,-1,8.97
MO0001998,0,696,850,850,17,40,204,0,-7,44966,113645,0,0,-1,0,2,2,84,0,1,100,276824,7448,0,90,97.41,665,843,-7,5,9.98,250,37,0,0,1,0,2,3,1,1,0,57.09,777,726,850,22,28.78,-1,0,78.92,2,209,0,0,314682,0,94.69,888,750,67,88,0,1,125445,0,173179,0,0,0,212,1,1,1,-7,253861,241222,46.5,84.18,468,3,0,-7,0,38900.78,1,0,14.93,1,0,709,1,1,56,0,0,0,-1,78,187247.46,79,2,7523.25,1,-1,3.24
MO0001999,0,849,741,712,23,46,176,36.49,224550,37603,15466,0,0,0,0,0,1,0,0,0,100,70339,0,0,0,0,850,681,5,5,17.58,175,43,0,21453,0,0,0,3,2,1,0,46.23,850,652,501,0,0,0,0,91.9,1,213,1,0,21819,0,91.36,807,-1,91,39,0,0,97948,3,23435,0,0,0,23,2,1,5,0,807543,206677,-7,82.93,370,3,0,26,-7,11033.1,2,1,11.52,2,0,625,2,0,17,0,0,0,0,20,508772.85,9,0,0,1,-1,6.95
MO0002000,0,785,797,756,0,28,112,53.85,0,56119,24275,0,0,1,0,3,2,52,0,0,100,826900,3474,0,17,87.47,-2,731,6,9,92.42,215,21,0,0,0,0,3,6,-7,1,0,55.27,841,844,778,24,-7,0,0,77.02,1,80,0,0,256483,0,100,823,840,80,81,0,1,171753,2,669217,0,0,0,57,1,1,4,0,293104,116330,30.37,91.73,441,2,0,0,2,13221.55,0,0,6.93,2,0,799,1,0,-1,0,0,0,0,40,165530.94,0,0,0,2,-1,5.9
MO0002001,0,823,714,835,14,24,196,27.26,616832,28308,0,0,0,-7,0,0,2,105,0,1,96.86,302884,6805,0,165,94.57,819,794,8,6,42.19,48,25,0,55200,0,0,2,0,0,1,270,49.08,742,732,788,9,11.45,0,0,86.01,3,289,0,1,568309,0,90.9,852,-1,60,65,2,1,-1,0,849970,0,0,0,0,1,1,4,0,315681,193881,23.35,98.31,210,1,0,44,-7,11527.51,1,0,8.42,4,0,749,1,1,11,0,0,0,0,24,0,60,1,0,2,-1,9.41
MO0002002,0,783,850,808,17,66,221,0,440938,46241,47310,1,0,0,0,2,2,0,0,0,87.37,174618,380,0,86,189.13,750,-5,3,2,4.88,-5,26,0,58232,1,0,0,3,2,2,4398,57.6,787,764,850,17,66.77,0,0,80.2,2,301,1,0,-5,0,94.28,851,839,60,76,2,0,219418,2,0,0,0,0,248,1,1,3,0,793148,80361,48.86,80.24,358,5,0,0,0,0,0,0,9.6,3,0,756,2,1,18,0,0,0,1,117,355750.06,28,0,0,1,-1,6.42
MO0002003,0,768,763,657,25,-1,236,29.75,90394,9561,10832,0,0,0,2,1,1,0,0,0,100,271322,171,0,-7,56.1,712,827,-1,9,9.93,268,27,1,0,0,16,1,1,2,2,90,56.71,753,767,850,19,49.76,1,0,55.56,3,202,0,2,0,0,92.37,750,793,68,60,1,1,39149,5,446530,0,0,0,51,1,1,1,1,759830,59484,52.53,69.26,345,1,1,33,2,12273.82,1,0,14.97,3,0,726,1,1,1,0,1,0,0,58,250293.72,70,1,0,1,-1,7.43
MO0002004,0,828,835,850,13,24,200,0,233153,31324,157584,0,0,0,1,2,0,0,0,0,97.98,1279559,4838,0,115,61.22,811,735,4,11,58.7,224,19,0,803,1,0,0,3,1,2,2561,37.79,818,666,850,9,56.08,0,0,61.28,2,424,0,0,249412,0,81.35,734,752,72,41,0,0,62280,1,180566,0,0,0,-7,1,-1,3,1,383038,38726,53.21,69.18,345,1,0,0,1,6549.95,1,0,26.6,3,0,823,1,0,25,0,0,0,0,9,504897.39,0,0,0,3,-1,7.88
MO0002005,0,-1,769,686,12,24,399,40.23,-7,0,45489,0,-1,0,1,0,0,100,0,1,90.31,111760,2693,0,203,115.59,839,719,10,2,30.85,178,32,1,11569,2,9,3,4,1,0,53,27.21,787,-1,736,-1,-7,-7,0,43.11,1,311,0,0,312116,0,-7,761,714,84,114,3,1,137014,2,0,0,0,0,0,2,1,3,0,555453,174214,38.58,73.34,297,2,1,0,0,28910.94,-1,0,9.61,2,0,719,2,1,9,0,0,0,0,86,0,60,2,6191.69,3,-1,9.0
MO0002006,0,751,774,792,8,53,369,17.78,0,21770,52711,0,0,0,1,6,0,87,0,2,84.96,769446,1980,0,163,238.75,825,802,19,5,30.44,289,15,0,43645,0,10,2,2,1,1,12693,70.76,850,725,785,21,26.61,0,1,96.99,1,222,0,1,117183,0,85.16,900,764,56,0,2,1,199494,4,490006,0,0,0,181,2,0,2,0,152478,172814,36.28,70.6,341,1,1,0,1,0,1,0,9.56,2,0,774,1,0,17,0,0,0,0,18,385490.71,29,0,9957.81,1,-1,7.82
MO0002007,0,765,850,787,17,29,253,15.64,388157,36892,43195,0,0,0,1,4,2,0,0,0,84.66,303614,0,0,113,-7,727,782,19,6,24.53,335,13,0,65209,0,24,1,3,0,1,7282,38.91,692,791,775,12,52.52,1,0,68.99,2,216,1,0,96676,0,85.58,803,729,46,0,2,0,67839,2,422810,0,0,0,50,2,0,6,0,75277,241114,-1,37.17,335,1,0,47,0,14663.11,0,0,14.44,3,0,819,1,0,52,0,0,0,0,0,434159.51,0,3,0,3,-1,6.12
MO0002008,0,850,731,829,2,51,244,42.45,374876,89900,9961,0,-7,0,0,0,2,17,0,0,100,383422,5189,0,165,126.47,850,637,15,4,30.33,423,29,1,70996,1,11,0,0,1,2,0,46.97,739,773,838,10,9.66,1,0,41.75,3,160,0,1,53483,0,100,688,719,61,64,1,1,84801,4,0,0,0,0,-7,1,0,3,1,171673,247109,28.26,93.76,371,3,1,28,0,0,0,0,17.96,-1,0,844,2,1,24,0,0,0,0,8,340661.94,66,0,4522.7,3,-1,3.86
MO0002009,0,750,764,822,14,36,200,14.78,432653,84891,26957,0,0,0,0,0,0,95,0,0,100,153730,7339,0,124,264.91,801,710,6,4,37.92,402,3,0,27474,1,9,0,1,1,-5,0,56.69,833,866,850,0,26.33,1,0,42.63,2,291,0,1,0,0,90.05,773,817,77,68,0,1,61682,3,196495,0,0,0,259,1,1,2,0,295049,208264,46.47,58.06,326,5,1,13,0,-7,0,0,18.99,3,0,847,1,0,20,0,0,0,0,31,114662.37,10,0,1831.16,3,-1,6.56
