ACCOUNT_ID,PERF_TARGET_90DPD_24M,FICOCV2,FICOCV3,VANTAGE4,TOT_OPEN_TL,TOT_TL,OLDEST_TL_MTHS,REVOL_UTIL,TOT_BAL,REVOL_BAL,INSTALL_BAL,NUM_30DPD_12M,NUM_60DPD_12M,NUM_90DPD_24M,WORST_DPD_12M,NUM_INQ_6M,NUM_NEW_TL_12M,MONTHS_SINCE_DLQ,NUM_PUBLIC_RECORDS,NUM_COLLECTIONS,PCT_TL_CURRENT,TOT_HI_CRED,TOT_MONTHLY_PMT,NUM_BANKRUPT,MTHS_SINCE_BANKRUPT,AVG_TL_AGE_MTHS,EFX_BEACON_5,EFX_BEACON_9,EFX_TOT_REV_TL,EFX_TOT_INST_TL,EFX_REV_UTIL_PCT,EFX_MTHS_OLDEST_TL,EFX_NUM_SATISF_TL,EFX_NUM_DEROG_TL,EFX_TOT_BAL_EXCL_MORT,EFX_NUM_DPD30_EVER,EFX_MAX_DPD_24M,EFX_NUM_INQ_3M,EFX_NUM_INQ_12M,EFX_OPEN_AUTO_TL,EFX_OPEN_MTG_TL,EFX_TOT_PAST_DUE_AMT,EFX_DEBT_TO_INC_RATIO,TU_FICO8,TU_FICO_AUTO8,TU_CV_LINK_SCORE,TU_TOT_OPEN_TL,TU_REVOL_UTIL,TU_NUM_30DPD_24M,TU_NUM_90DPD_EVER,TU_CV_PAYMENT_VELOCITY,TU_CV_BAL_TREND_24M,TU_MTHS_SINCE_OLDEST,TU_NUM_COLLECTIONS,TU_NUM_NEW_TL_6M,TU_TOT_BAL,TU_NUM_BANKRUPT,TU_PCT_TL_NEVER_DLQ,LN_RISKVIEW_SCORE,LN_RISKVIEW_LIENS_SCORE,LN_ADDR_STABILITY,LN_MTHS_AT_CURR_ADDR,LN_NUM_ADDR_CHANGES_5Y,LN_PROPERTY_OWNER,LN_EST_INCOME,LN_NUM_PROP_DEEDS,LN_TOT_PROP_VALUE,LN_NUM_TAX_LIENS,LN_NUM_EVICTIONS,LN_NUM_FELONIES,LN_FRAUD_POINT_SCORE,LN_ID_VERIFICATION,LN_PHONE_VERIFICATION,LN_NUM_ASSOC_ADDR,LN_PROF_LICENSE,INT_APP_REQUESTED_AMT,INT_APP_STATED_INCOME,INT_DTI_RATIO,INT_LTV_RATIO,INT_TERM_MONTHS,INT_APP_CHANNEL,INT_EXISTING_CUST,INT_MTHS_RELATIONSHIP,INT_NUM_EXISTING_ACCTS,INT_CHECKING_BAL_AVG_3M,INT_NUM_NSF_6M,INT_DIRECT_DEPOSIT,INT_EMPLOYMENT_LENGTH_YRS,INT_HOUSING_STATUS,INT_PREV_APPS_12M,INT_INTERNAL_SCORE,INT_APPL_PURPOSE,INT_COBORROWER_FLAG,INT_STATE,PERF_TARGET_30DPD_12M,PERF_TARGET_60DPD_12M,PERF_TARGET_CHARGEOFF_24M,PERF_WORST_DPD_12M,PERF_MONTHS_ON_BOOK,PERF_CURRENT_BAL,PERF_NUM_PMTS_MADE,PERF_NUM_MISSED_PMTS,PERF_LOSS_AMOUNT,PERF_ACCOUNT_STATUS,PERF_ORIGINATION_DATE,PERF_INTEREST_RATE
PE0002078,0,707,726,850,0,18,53,3.38,0,39894,95633,0,0,0,4,5,9,8,1,0,61.05,70928,0,0,17,0,849,700,12,7,26.73,207,8,2,76508,1,8,0,12,0,0,0,43.27,707,785,692,1,65.57,3,0,78.59,2,125,2,0,183542,0,67.73,687,-7,46,138,5,0,45918,0,0,1,0,0,41,2,1,6,0,0,74714,46.73,-1,44,2,1,96,1,0,3,0,0,2,0,679,5,0,35,1,0,0,0,28,4468.54,14,2,0,4,-1,10.26
PE0002079,0,850,705,652,5,23,154,89.05,23028,10462,7889,0,1,0,0,0,0,53,1,3,100,101194,1320,0,97,103.49,726,798,7,4,56.96,127,8,2,11031,2,0,0,0,1,0,950,41.41,803,795,850,7,57.56,-5,1,45.95,2,176,2,0,247549,0,54.95,572,752,100,93,0,-7,0,1,210517,-5,0,0,239,-7,0,8,0,13560,72706,36.1,-1,31,2,-7,-1,1,10359.98,5,0,7.7,5,0,831,5,0,7,0,0,0,1,43,-1,9,0,0,3,-1,16.15
PE0002080,0,850,626,677,7,9,0,53.82,0,74223,0,0,0,0,1,2,3,57,0,1,90.29,295593,1750,0,31,111.82,753,799,10,4,60.54,177,7,4,47545,4,0,2,3,0,1,4362,21.87,674,810,761,13,47.93,2,0,31.3,1,64,0,1,113252,1,80.71,839,769,74,0,2,0,102534,0,0,0,1,1,88,1,0,6,0,11983,19910,27.83,-1,-7,2,1,29,3,16828.95,0,0,0,1,1,543,10,0,17,0,0,0,0,35,0,0,6,4173.63,2,-1,8.93
PE0002081,0,743,779,707,0,23,400,-1,0,8611,0,0,1,0,0,3,4,16,0,0,42.58,15481,735,0,99,185.8,756,775,6,3,45.16,162,16,0,36556,1,11,1,5,1,0,512,32.2,839,814,736,14,29.51,0,2,63.48,2,0,0,5,39249,0,41.85,800,819,70,85,0,1,16233,-7,285310,0,0,0,134,1,1,8,0,5061,39470,38.65,-1,53,3,1,48,0,4266.81,0,1,6.51,2,1,575,7,0,21,1,0,0,0,9,4229.64,11,0,1980.0,5,-1,1.67
PE0002082,0,764,654,798,0,41,88,0,62948,0,0,1,1,1,0,3,2,0,0,1,83.21,98949,0,0,11,98.91,647,850,12,4,56.1,71,9,0,43538,3,26,5,-5,0,0,0,47.98,773,791,654,9,0,0,1,51.23,2,62,2,5,233664,0,89.8,750,767,31,38,0,0,55534,1,281207,0,1,0,115,1,1,0,0,5346,82548,81.37,-1,53,5,0,97,3,885.27,3,0,0,1,-7,-7,2,0,55,0,1,1,0,13,0,16,1,0,3,-1,4.78
PE0002083,0,549,850,643,5,14,90,53.34,17587,31783,3407,0,2,1,2,10,4,55,1,0,99.45,48140,3054,0,81,99.33,757,715,5,-7,46.07,75,8,0,12221,2,21,1,1,2,0,0,57.11,741,723,616,0,18.23,0,-1,0,2,122,3,1,270689,0,71.86,714,830,44,73,3,1,60422,1,0,0,1,0,202,1,1,7,1,12941,28591,49.66,-1,28,3,1,-7,1,14221.93,0,1,6.85,3,0,578,3,0,1,0,0,0,0,33,3797.23,61,3,2836.81,4,-1,17.15
PE0002084,0,770,657,680,5,51,-7,69.15,113127,3477,3302,0,0,1,3,-1,4,10,0,0,100,273404,0,-1,0,43.65,850,783,1,4,23.45,168,11,0,0,0,5,3,8,1,0,0,17.91,674,669,727,8,60.79,1,0,88.71,1,198,2,5,114529,0,75.94,746,816,47,44,3,0,39585,3,303250,0,1,0,46,2,0,4,0,15516,157213,-1,-1,33,3,0,87,2,1734.03,1,1,-7,1,2,570,4,0,12,0,0,0,1,0,24274.05,32,0,1588.93,1,-1,12.58
PE0002085,0,850,752,744,8,5,93,60.67,0,0,3713,0,1,1,2,4,1,46,0,4,59.64,99943,0,0,90,118.03,696,822,-5,6,0,139,27,1,46974,3,0,5,13,1,0,1558,39.72,677,726,832,12,79.71,0,-1,80.08,4,132,0,1,0,0,100,701,699,100,65,4,0,31445,1,263121,1,0,0,168,1,0,5,0,11643,25482,58.38,-1,44,3,0,133,2,2838.51,2,0,0,4,0,754,5,0,39,0,0,0,0,19,19262.45,28,0,4682.03,2,-1,15.47
PE0002086,0,671,616,568,0,5,102,7.76,178188,0,82860,0,2,0,0,2,0,34,0,1,82.44,0,1313,1,118,64.64,850,724,6,0,43.55,29,11,2,0,0,26,3,3,1,0,5716,32.16,776,741,755,10,29.36,1,0,13.2,1,172,1,4,187792,0,100,721,720,50,93,3,1,80267,1,468119,1,0,0,29,2,1,0,0,0,36027,31.03,-1,20,1,0,101,3,0,1,0,6.97,3,0,755,13,0,56,0,0,0,0,0,19258.04,25,0,0,2,-1,11.3
PE0002087,0,741,691,665,0,25,237,136.7,12464,0,18445,0,0,1,0,5,0,78,0,1,90.98,253875,-1,0,0,19.98,809,850,9,0,30.86,23,7,0,18320,3,22,5,11,1,2,0,30.5,592,776,715,7,25.64,0,0,62.55,1,32,1,0,94278,0,78.79,715,740,100,71,1,1,31994,0,0,0,0,1,500,3,1,8,0,24371,88000,-1,-1,33,3,1,54,1,22654.29,2,-1,1.27,4,1,434,4,1,20,0,0,0,0,-1,4281.9,0,0,271.22,2,-1,0
PE0002088,0,611,703,704,19,31,219,125.18,109488,0,83163,0,0,2,3,0,3,32,1,0,65.58,214005,2609,0,85,146.2,829,816,0,9,32.41,359,12,0,96137,-1,1,2,9,2,0,7269,73.88,829,713,770,1,43.23,0,0,29.1,2,0,0,1,71387,0,85.05,723,706,38,0,4,0,120713,0,339635,0,0,0,45,1,0,3,0,9629,79632,26.33,-1,28,1,0,51,1,0,0,0,-1,1,1,559,-7,0,29,0,0,0,1,22,4028.49,38,0,-1,1,-1,13.96
PE0002089,1,651,626,495,-7,27,45,32.08,98678,31252,62723,3,0,1,0,9,1,53,0,0,-1,16159,3403,0,113,56.54,536,586,0,14,23.11,6,36,0,5094,6,51,4,1,0,0,0,53.36,579,502,603,11,43.95,2,1,87.51,2,138,1,-1,0,1,61.86,670,806,62,0,4,1,0,-5,468292,1,0,0,105,3,0,0,0,29228,31395,12.35,-1,48,4,0,75,0,2037.05,0,1,1.34,3,0,772,8,0,53,0,0,0,0,13,0,38,0,3815.57,3,-1,13.46
PE0002090,0,726,797,702,9,27,82,18.56,-7,6682,-7,1,0,0,-7,4,1,5,0,-1,77.52,474697,2366,0,0,167.15,760,700,2,4,16.16,258,4,0,0,0,0,0,0,1,1,1838,52.6,771,629,818,15,78.06,3,1,100,2,106,3,0,122993,0,86.01,728,718,39,19,1,1,94878,0,157118,0,-5,0,1,2,0,9,0,16955,17297,31.25,-1,64,4,1,91,0,2545.07,3,0,1.5,1,1,557,14,1,30,1,0,0,0,25,14502.29,17,0,0,2,-1,15.43
PE0002091,0,850,785,850,17,14,25,18.53,35535,61264,65235,-1,2,0,1,2,5,106,0,0,-1,8033,4379,0,42,67.48,603,850,9,3,32.88,199,8,0,56280,0,14,4,0,1,0,6661,85.37,738,718,544,17,84.09,5,1,38.03,1,59,2,2,113913,0,100,667,664,50,0,3,1,106455,0,146748,0,0,0,132,1,1,3,0,2323,121025,4.61,-1,71,4,0,116,0,0,2,1,0,3,1,592,8,0,12,0,0,0,0,0,19975.48,3,-7,3960.69,2,-1,23.27
PE0002092,0,752,850,850,3,10,206,58.11,0,25662,0,0,0,1,2,7,3,5,0,0,63.52,263035,1254,0,7,0,776,803,8,8,64.43,126,6,0,130743,4,0,1,9,2,1,3628,19.89,729,707,669,3,54.55,3,0,2.93,2,80,0,0,0,0,75.04,704,-1,52,39,2,1,60775,2,246571,0,0,0,256,2,1,4,0,15434,51013,37.0,-1,46,2,1,107,1,5181.16,2,1,5.75,3,1,739,1,1,36,0,0,0,0,36,0,58,0,0,1,-1,17.24
PE0002093,0,717,718,720,-7,4,258,57.48,39078,0,70402,1,1,-7,-1,9,5,119,1,0,76.58,0,0,0,121,73.37,-5,850,4,-1,0.27,84,18,2,0,0,0,5,9,1,1,0,45.7,850,771,555,12,123.92,0,3,22.31,1,-7,4,0,184235,0,73.01,860,704,86,75,5,1,103237,1,405962,0,0,1,252,1,1,12,0,15584,85481,20.24,-1,31,3,0,45,1,27627.89,1,0,0,3,1,501,8,0,27,-7,0,0,1,23,0,25,0,875.52,1,-1,3.44
PE0002094,0,850,713,829,8,34,336,73.42,139181,4471,0,0,0,0,0,3,3,3,1,6,70.26,134069,1266,0,119,177.39,756,635,0,3,112.56,102,2,0,0,5,0,0,0,1,1,0,66.42,731,743,744,10,78.28,0,2,100,2,0,2,0,0,0,51.33,611,599,54,47,3,1,55239,1,0,0,0,0,138,2,1,4,1,27011,111501,24.12,-1,43,2,0,65,1,0,5,0,6.1,4,2,567,4,0,30,1,0,0,0,24,14606.28,36,0,164.62,1,-1,16.29
PE0002095,0,674,812,554,0,35,125,72.28,0,13234,112374,0,0,1,1,1,3,9,0,0,89.12,76357,3119,0,39,60.61,702,727,15,9,54.62,260,27,3,57807,4,39,2,4,2,1,175,47.51,715,541,720,10,-7,0,0,46.78,3,85,0,0,17807,0,100,779,818,52,71,2,1,54385,2,281906,1,0,0,331,1,1,3,0,16755,73164,41.64,-1,30,2,0,0,4,15711.3,0,0,12.26,2,1,-1,2,0,33,1,0,0,1,39,11609.81,14,0,3337.11,1,-1,4.14
PE0002096,0,826,805,746,0,21,354,64.09,-7,0,0,1,1,0,1,4,1,78,0,0,46.32,57123,5353,1,76,63.81,769,670,3,4,60.81,173,16,0,11689,0,28,-5,7,2,0,2786,76.61,837,725,723,9,17.18,2,2,0,2,130,0,-7,118955,0,60.13,736,702,0,28,4,0,151490,2,0,1,0,0,152,2,0,1,0,258,60762,55.73,-1,36,4,0,183,0,0,0,0,4.03,2,0,610,9,0,21,0,0,0,0,17,10332.87,20,2,0,1,-1,5.07
PE0002097,0,793,813,670,12,35,262,63.98,37030,36859,44397,0,1,0,0,1,1,46,0,0,70.99,255355,6024,0,15,-7,674,843,7,5,81.73,159,10,0,0,1,65,0,8,1,0,1071,18.57,721,710,617,10,0,0,2,46.15,2,0,3,0,50351,0,100,754,727,45,46,0,1,66457,0,36123,0,0,0,138,3,-1,0,0,23125,72730,34.94,-1,-7,1,-7,90,0,4244.78,0,1,14.95,2,2,621,5,0,22,0,0,0,1,47,13480.96,22,4,1492.81,1,-1,13.9
PE0002098,0,677,802,689,3,18,140,54.91,0,40383,53246,0,1,0,2,11,0,33,1,2,44.64,200652,2446,0,158,21.71,626,751,15,3,39.83,229,17,0,52665,4,63,4,9,0,0,0,36.03,781,645,738,7,60.04,4,0,29.53,2,114,2,0,0,0,78.12,830,807,64,91,0,0,-5,2,247013,0,0,0,217,3,-1,6,0,8803,128158,36.21,-1,9,1,1,65,2,9326.82,0,0,5.45,2,0,711,4,0,32,0,0,0,0,18,13135.69,41,0,5795.14,3,-1,16.23
PE0002099,0,844,809,588,5,3,75,130.47,0,55297,92975,0,0,0,2,0,3,81,0,4,76.25,300779,2831,0,184,136.71,660,618,11,2,27.35,166,10,0,23279,8,43,0,10,0,1,7765,23.03,743,713,774,4,27.9,1,-1,37.61,3,262,0,1,0,1,100,622,628,59,52,4,1,159235,-7,278846,1,1,0,130,2,0,5,0,18141,62481,30.44,-1,57,-7,1,9,0,8586.77,3,1,0.84,-7,0,654,6,0,48,0,0,0,2,21,-7,8,1,1663.67,1,-1,19.85
PE0002100,0,-2,834,571,5,34,171,96.39,138575,63792,29320,0,0,-1,0,0,2,5,0,0,63.15,420265,3953,0,101,81.12,751,815,5,6,19.07,128,4,3,45400,3,0,0,7,1,0,-7,18.23,771,827,760,-1,50.98,0,0,77.38,3,95,1,0,0,0,96.11,862,870,100,0,1,0,42986,0,171776,1,1,0,108,3,0,7,0,11063,23443,48.78,-1,51,1,0,0,2,18111.69,2,0,11.82,2,0,578,7,0,44,0,0,0,0,-1,11326.73,13,0,0,3,-1,14.24
PE0002101,0,772,-2,704,7,22,109,103.41,24257,51371,60263,2,1,1,0,4,5,12,0,1,96.57,466333,2104,0,66,127.49,815,838,6,3,60.36,155,9,3,0,0,0,0,4,1,0,1712,4.98,741,696,762,17,16.4,0,0,0,4,0,0,0,0,1,52.37,781,738,50,59,0,1,61796,0,466454,0,0,0,0,3,1,5,1,12765,70927,41.33,-1,17,4,0,61,2,0,0,1,10.27,3,1,768,5,0,5,0,0,0,0,17,12945.41,29,1,4271.4,3,-1,2.58
PE0002102,0,770,807,648,8,23,152,26.1,33543,0,83331,1,0,1,0,7,0,74,0,0,99.25,0,0,0,6,23.45,654,791,6,7,48.76,75,10,4,84752,0,9,5,6,1,0,2444,29.42,658,711,720,4,0,0,0,51.94,2,224,0,-1,33646,0,100,735,841,62,51,1,-5,88512,0,0,0,0,1,87,1,1,2,0,30714,34777,52.81,-1,44,2,1,0,1,935.11,2,1,0,2,1,707,1,1,24,-1,0,0,0,0,6279.44,18,0,0,1,-1,18.21
PE0002103,0,653,632,706,9,0,183,6.9,84105,0,123669,2,0,0,1,4,4,37,1,0,62.99,131280,3725,0,100,23.67,643,850,-1,10,5.47,42,11,0,48465,7,31,2,5,1,1,2299,73.38,847,637,779,19,35.78,0,2,9.79,3,79,2,3,0,0,88.93,819,594,45,117,1,1,114850,0,222672,1,0,0,195,1,1,5,0,5102,0,49.13,-1,22,5,0,27,2,1893.76,1,0,9.01,3,0,508,8,0,20,0,0,0,0,30,0,40,2,0,3,-1,15.23
PE0002104,0,668,-1,613,16,27,213,38.35,139027,0,78147,2,0,0,1,7,0,98,0,-7,78.82,388542,0,0,1,160.51,796,850,4,12,70.48,151,15,5,34970,4,43,2,3,0,0,1103,92.85,729,738,616,20,15.65,0,1,66.98,2,164,0,2,0,0,-7,629,706,42,91,5,0,25379,1,400718,0,0,0,99,1,1,4,1,33494,80152,45.13,-1,32,3,0,116,2,8245.42,1,1,10.58,1,1,645,10,0,14,0,0,0,0,10,5393.04,22,2,52.57,3,-1,6.95
PE0002105,0,810,581,779,15,32,121,29.44,0,30146,35721,3,0,0,2,4,2,2,1,2,79.82,251203,0,0,78,104.97,708,834,6,4,70.5,270,8,-7,78165,1,0,2,13,0,0,0,28.47,-7,778,850,6,0,0,1,46.99,3,92,2,0,0,1,52.98,814,721,100,0,2,0,73116,1,346330,0,0,0,231,-1,1,10,1,6417,106988,35.22,-1,40,2,1,-7,1,0,0,1,0.83,3,0,741,4,0,17,0,0,0,0,13,20150.89,29,1,860.63,1,-1,9.86
PE0002106,0,738,690,766,15,14,208,41.52,70012,8873,91200,1,0,0,0,1,0,115,1,0,91.53,217444,0,0,0,16.05,843,697,4,4,32.44,43,9,1,0,0,53,0,5,0,1,1705,65.5,850,701,791,6,5.16,1,0,68.09,2,194,0,3,0,0,100,774,700,64,0,3,1,72925,1,0,0,1,0,220,2,1,9,0,6054,111124,57.17,-1,48,3,1,35,1,13131.67,0,1,7.26,3,1,776,1,0,24,0,0,0,0,35,8696.45,54,5,9611.39,3,-1,20.59
PE0002107,0,674,825,801,5,34,279,55.0,0,75585,45530,1,0,0,0,2,0,77,0,0,80.92,125711,0,1,0,93.79,718,780,0,10,53.9,111,14,0,0,1,7,6,5,-1,1,645,64.07,850,621,571,6,9.44,0,0,55.53,-1,129,0,0,90458,0,65.06,707,665,77,18,2,0,78578,2,142299,0,0,0,188,2,1,13,0,0,82080,41.82,-1,27,3,1,54,2,2048.21,2,1,5.13,3,0,684,8,0,15,0,0,0,0,28,1268.28,9,0,0,4,-1,2.54
PE0002108,0,823,701,806,0,35,94,7.43,149082,0,0,0,0,1,1,1,0,0,0,0,100,0,2159,0,0,1.4,806,727,7,1,69.54,0,11,0,58615,1,29,0,0,1,0,5570,46.77,-7,844,731,2,88.7,0,1,77.62,2,87,2,1,219983,0,100,517,839,88,102,5,1,51110,1,566345,0,1,0,175,3,1,5,0,24313,31281,34.01,-1,62,1,1,-7,3,0,0,0,0,4,0,689,7,0,20,0,0,0,0,24,5307.58,58,0,0,1,-1,14.54
PE0002109,0,724,706,758,13,18,0,0,175412,25026,0,1,0,1,0,0,5,0,1,6,68.38,0,1511,0,59,132.46,724,659,8,5,90.23,247,15,2,131451,4,0,3,0,0,0,5878,37.08,733,653,812,12,72.4,1,1,56.42,4,241,2,3,19295,1,60.1,634,858,100,0,3,1,33674,1,55565,1,0,1,232,1,1,7,0,1240,42738,47.68,-1,60,4,1,11,0,0,0,0,12.42,1,0,665,4,0,56,1,0,0,0,-7,13462.54,37,1,0,1,-1,16.39
PE0002110,0,799,754,681,10,20,0,87.24,191653,0,131851,1,0,0,0,3,2,0,-7,0,96.89,281888,347,0,70,44.91,672,776,1,6,96.5,135,2,0,20227,5,-1,2,3,1,1,0,15.01,850,649,796,4,19.75,2,1,46.91,2,227,2,1,82650,0,100,746,684,65,93,1,1,70588,0,228767,1,0,0,66,1,1,7,0,16631,84051,31.16,-1,32,4,-7,60,0,10059.87,4,0,6.3,3,0,535,5,0,35,0,0,0,2,3,13606.02,31,3,6312.43,3,-1,16.91
PE0002111,0,772,795,702,7,39,225,21.4,117116,29375,27480,0,0,1,3,2,0,30,0,1,100,260671,1724,0,77,84.92,791,850,8,9,89.17,-7,20,4,60894,2,8,4,1,2,1,3471,43.19,708,669,761,11,119.82,1,0,39.7,3,207,2,3,6145,0,91.16,698,661,68,84,2,1,102453,0,184852,0,0,0,200,1,0,6,0,5034,41036,18.31,-1,20,1,1,95,0,822.82,3,1,0.44,4,2,513,8,0,20,0,0,0,0,16,17312.61,34,1,0,3,-1,18.29
PE0002112,0,717,747,753,6,16,269,100.74,71692,-1,86746,2,0,0,0,4,-7,3,0,0,100,0,2350,0,128,28.41,724,661,14,9,35.03,305,1,0,15006,0,0,2,-5,1,1,2217,44.18,835,567,789,17,39.32,0,2,76.92,3,171,3,0,0,0,100,875,708,32,78,0,1,25195,1,0,1,0,0,229,2,1,3,0,15231,35557,46.11,-1,12,2,0,0,2,5277.86,-1,0,4.61,4,0,683,1,0,-7,0,0,-1,0,24,20013.33,19,0,0,3,-1,14.46
PE0002113,0,796,639,725,5,47,107,83.91,92374,0,76,2,0,0,3,4,4,34,0,0,82.45,151339,23,0,39,80.2,772,805,8,-5,29.75,197,13,1,34717,8,0,4,15,1,0,4351,35.1,850,735,690,21,61.01,0,0,63.54,2,232,2,0,284700,0,68.14,690,864,65,0,5,0,103282,1,0,0,0,0,379,2,1,4,0,27383,102498,45.76,-1,39,5,0,98,2,7591.16,0,1,10.46,3,0,832,1,1,27,0,0,0,1,14,8859.79,-1,0,0,3,-1,-7
PE0002114,0,721,742,791,4,0,184,112.82,136361,25516,5962,0,1,0,2,0,0,62,0,0,52.99,190097,2522,0,-7,36.04,711,611,10,4,28.09,295,23,2,-1,0,1,0,0,1,-5,2797,19.66,753,867,705,4,21.66,0,2,13.19,2,49,0,0,67424,0,100,733,784,100,-7,1,0,-7,0,239397,0,0,0,252,2,1,8,1,0,38838,26.79,-1,25,2,0,44,4,0,3,0,6.29,3,0,-1,4,1,26,0,0,0,0,38,7452.66,16,0,5569.1,1,-1,3.26
PE0002115,0,747,819,577,15,14,0,61.66,149397,91478,29047,-7,1,1,1,7,4,-7,0,0,78.39,126368,1659,1,17,38.86,661,844,9,3,22.22,86,0,0,7807,2,0,3,3,1,0,0,21.05,790,827,715,10,11.31,2,2,55.56,-5,146,0,-5,0,0,91.91,775,701,92,46,1,1,95550,1,155183,0,0,0,225,3,1,5,1,29500,19673,16.52,-1,57,2,0,21,-7,0,1,1,7.88,4,1,536,3,0,1,0,0,0,0,50,2024.14,-1,0,10049.78,-7,-1,3.57
PE0002116,0,685,775,726,25,33,13,82.98,72739,22771,90242,-7,1,0,1,1,1,65,0,0,99.54,0,211,0,43,98.53,674,656,9,6,49.17,3,12,2,0,3,46,2,7,2,0,0,16.12,680,576,620,2,36.66,0,0,18.72,-1,229,-5,0,137426,1,100,803,865,50,89,1,0,3279,1,13382,0,1,0,197,1,1,10,-5,9547,26784,46.42,-1,39,2,0,38,0,0,2,0,7.14,2,1,751,3,0,28,0,0,1,0,23,0,42,0,5.51,4,-1,14.31
PE0002117,0,691,813,675,6,0,137,53.2,268151,131,143886,0,0,0,0,3,0,30,0,2,100,168289,3274,0,-1,41.55,686,657,11,5,64.04,150,4,2,120070,4,0,0,5,2,0,0,50.61,760,833,731,9,83.49,3,0,4.03,-7,63,0,1,24132,0,100,759,621,66,37,2,0,111273,0,252209,0,0,0,260,1,1,0,0,16661,-1,45.05,-1,16,1,1,0,3,5157.21,1,0,10.57,2,1,684,5,1,31,0,0,0,1,16,9316.74,18,0,2063.71,4,-1,1.12
PE0002118,0,755,745,817,0,40,142,40.56,70393,56607,67492,0,0,0,2,5,0,21,0,0,72.03,0,3233,0,103,90.73,696,781,5,-7,44.16,233,9,2,57398,0,0,3,2,2,0,9795,82.76,690,812,730,11,54.62,1,0,47.97,2,-5,1,0,78665,0,83.54,732,716,40,0,-5,0,151655,0,374821,1,1,1,107,2,1,4,0,13633,42318,40.39,-1,13,2,0,32,2,5617.68,2,1,-1,2,0,778,11,0,32,0,0,0,1,39,12014.45,18,2,0,2,-1,12.0
PE0002119,0,759,719,695,6,14,350,73.7,0,0,-1,1,0,0,0,1,3,0,0,0,100,455084,0,1,13,80.88,716,629,2,8,-5,117,7,0,153483,2,69,0,6,1,1,227,39.17,735,671,742,2,55.83,2,1,16.04,2,60,2,2,126608,0,65.42,820,661,62,62,4,1,85155,1,48028,0,1,0,354,2,1,7,0,-1,63551,55.89,-1,43,4,0,94,0,0,1,-7,7.06,2,-7,650,6,1,-7,1,0,0,0,35,2657.41,23,0,0,1,-1,10.4
PE0002120,0,674,681,796,10,16,185,66.22,0,80859,24735,0,2,1,2,5,8,0,1,3,83.07,74450,0,0,70,8.44,850,645,4,1,4.39,165,-1,0,85232,3,0,0,8,0,0,0,28.76,850,805,827,16,35.77,0,-5,16.53,2,151,1,4,134686,0,69.23,804,680,58,10,4,0,125725,1,442779,0,1,1,209,1,1,4,0,22751,98578,35.45,-1,9,2,1,1,0,0,5,1,3.33,2,0,788,8,1,16,0,0,0,1,9,-7,26,0,0,4,-1,19.7
PE0002121,0,779,794,738,10,27,170,29.67,99746,42721,0,0,0,1,0,8,-1,0,-1,1,74.25,359779,1226,0,45,0,821,683,0,10,69.48,0,23,0,0,4,0,-7,8,1,0,7417,46.11,-1,729,669,1,39.49,1,0,43.87,1,114,3,5,0,0,51.76,849,716,44,87,2,0,72416,1,441338,1,0,0,259,1,1,3,0,26223,76208,52.57,-1,50,2,1,0,4,3357.52,1,1,2.95,3,1,752,8,0,7,-7,0,0,0,27,9735.64,29,5,412.19,2,-1,-7
PE0002122,0,755,848,639,0,0,174,77.47,0,51953,130950,0,0,0,2,2,8,59,1,0,61.04,12158,2775,0,100,0,844,687,12,0,43.01,173,15,0,-7,0,0,1,9,0,2,0,0,787,522,840,8,67.87,4,1,93.68,-1,12,1,1,0,1,96.09,723,848,56,122,2,0,26123,1,144904,0,0,1,351,1,0,4,-1,-1,94906,36.23,-1,28,3,1,19,0,0,4,1,10.06,-7,2,538,7,0,41,1,0,0,0,20,0,9,2,0,3,-1,20.32
PE0002123,0,-7,806,654,0,10,229,0,108865,21521,53746,0,1,0,0,0,3,-7,0,0,76.78,194073,566,0,131,122.53,-5,672,5,3,-5,181,13,0,128035,1,4,3,1,1,2,5359,52.57,823,728,768,5,78.66,1,0,9.73,2,192,5,4,57193,0,98.54,866,688,37,55,-7,0,76752,0,398863,0,1,0,184,2,1,10,0,0,28003,25.7,-1,44,1,0,-1,3,17924.59,0,0,9.6,2,0,726,6,0,36,0,0,0,0,54,5433.05,40,1,0,2,-1,7.92
PE0002124,0,676,-2,711,5,19,46,15.44,104071,0,11355,0,1,0,1,2,6,5,1,3,84.96,33412,1122,0,86,93.48,850,763,7,6,18.72,131,32,0,0,0,5,0,9,1,1,0,82.53,717,857,750,12,114.64,2,3,50.64,4,-7,0,2,52846,0,49.57,806,783,83,59,2,0,53047,-5,452102,0,0,0,91,2,1,13,0,6921,95448,63.3,-1,33,1,0,0,1,5091.79,2,1,7.37,2,0,709,6,0,1,-7,0,0,0,37,1475.65,25,4,4475.11,3,-1,-7
PE0002125,0,650,794,759,5,23,38,0,22528,47076,57632,0,1,0,2,5,2,60,1,7,82.16,0,3357,0,0,109.62,516,712,0,4,50.4,166,24,2,35845,5,10,3,2,2,0,1451,55.44,850,760,765,6,0,1,2,48.7,1,115,0,2,0,0,79.32,743,752,90,0,2,1,48561,0,259719,0,0,1,235,2,1,0,0,13338,84533,58.88,-1,43,3,0,0,2,0,0,0,0,3,0,527,10,0,1,0,0,0,0,0,8039.48,33,0,2671.95,1,-1,9.68
